,distance,fl_day,week_num,departures_performed,payload,passengers,freight,air_time,aircraft_type,distance_group,arr_delay,sdomt_gallons,tdomt_gallons,sdomt_cost,tdomt_cost,Year,mkt_unique_carrier_DL,mkt_unique_carrier_UA,mkt_unique_carrier_WN,origin_city_Charlotte,origin_city_Chicago,origin_city_Dallas/Fort Worth,origin_city_Denver,origin_city_Detroit,origin_city_Houston,origin_city_Las Vegas,origin_city_Los Angeles,origin_city_Minneapolis,origin_city_New York,origin_city_Newark,origin_city_Phoenix,origin_city_San Francisco,origin_city_Seattle,origin_city_Washington,dest_city_Charlotte,dest_city_Chicago,dest_city_Dallas/Fort Worth,dest_city_Denver,dest_city_Detroit,dest_city_Houston,dest_city_Las Vegas,dest_city_Los Angeles,dest_city_Minneapolis,dest_city_New York,dest_city_Orlando,dest_city_Phoenix,dest_city_San Francisco,dest_city_Seattle,dest_city_Washington,dep_time_of_day_evening,dep_time_of_day_morning,dep_time_of_day_overnight,arr_time_of_day_evening,arr_time_of_day_morning,arr_time_of_day_overnight
20231,612.0,0,4,47.5,981422.5,2375.0,0.0,4954.0,673.0,2.0,11.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20233,1521.0,0,3,187.0,8115800.0,28391.0,107932.0,39901.0,614.0,4.0,-12.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20248,1235.0,2,4,3.0,304650.0,655.5,7770.0,465.0,698.0,3.0,-2.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20250,337.0,0,3,18.0,273600.0,1255.0,0.0,1098.0,673.0,1.0,-32.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20269,733.0,0,1,2.0,75900.0,214.0,0.5,204.0,655.0,2.0,246.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20278,888.0,1,2,28.0,971225.0,3584.0,2537.0,3166.5,614.0,2.0,-15.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20286,930.0,0,4,8.0,172016.0,439.0,0.0,1063.0,638.0,2.0,-22.0,0.0,0.0,0.0,0.0,2018,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20291,936.0,6,1,5.0,191900.0,599.0,13.0,705.0,698.0,2.0,7.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20296,1235.0,1,1,15.0,279735.0,905.5,0.0,2284.5,631.0,3.0,-18.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20297,1747.0,3,4,96.0,3771400.0,12788.0,44442.0,23723.0,612.0,4.0,-12.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20298,1773.0,6,4,14.5,749600.0,2410.5,1112.0,2857.0,622.0,4.0,-11.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20300,594.0,2,3,25.0,892400.0,2860.5,9702.0,2326.5,888.0,2.0,76.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20310,547.0,1,5,88.0,1918664.0,4140.0,0.0,7019.0,673.0,2.0,20.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
20330,235.0,3,2,9.0,349911.0,977.0,672.0,405.0,694.0,1.0,-11.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20336,731.0,3,4,10.0,356000.0,1216.0,3961.0,942.0,698.0,2.0,2.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20350,349.0,3,3,71.5,2471500.0,6847.5,29762.5,4552.5,619.0,1.0,-14.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20355,1587.0,0,3,5.0,308700.0,1062.0,2820.0,899.0,694.0,4.0,-23.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20357,2454.0,6,4,43.0,1270650.0,4155.0,12552.0,14293.0,698.0,5.0,-11.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20360,612.0,0,5,28.0,1008073.0,2457.0,411.0,2296.0,694.0,2.0,-9.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20362,214.0,2,5,213.0,4066596.0,6460.5,0.0,9406.5,677.0,1.0,-8.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20367,930.0,5,4,14.0,439275.0,1011.0,1.5,2020.5,656.0,2.0,-35.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20368,1005.0,1,2,12.0,406034.0,1725.0,342.0,1553.0,694.0,3.0,-9.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
20371,986.0,2,4,86.0,3463810.0,11202.0,1325.0,12413.0,614.0,2.0,-25.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20374,584.0,4,2,30.0,1068800.0,2742.0,2077.5,2783.0,612.0,2.0,-25.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20376,405.0,4,3,5.5,213225.0,626.5,57.5,356.0,655.0,1.0,-21.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20388,602.0,4,3,36.0,1159200.0,4579.0,8515.0,3203.0,619.0,2.0,47.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20392,606.0,4,2,67.0,1179870.0,3950.0,0.0,6489.0,631.0,2.0,4.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394,334.0,0,2,35.0,763105.0,2485.0,0.0,2014.0,673.0,1.0,-17.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20396,802.0,1,3,6.0,420200.0,632.0,3827.0,757.0,637.0,2.0,-9.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20397,1620.0,2,3,33.0,1141800.0,4366.0,6906.0,6266.0,612.0,4.0,29.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20399,1024.0,0,2,48.0,1739371.0,6061.0,2129.0,5906.0,694.0,3.0,-23.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20400,502.0,3,2,124.0,2083200.0,3336.0,1200.0,9086.0,631.0,2.0,-10.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20401,985.0,6,4,105.5,4521000.0,13100.5,11774.5,12925.0,699.0,2.0,15.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20409,967.0,6,4,31.0,1359580.0,4123.0,4310.0,3665.0,694.0,2.0,-14.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20410,337.0,1,2,213.0,4235718.0,12695.0,0.0,12010.0,673.0,1.0,-42.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
20422,1721.0,5,3,11.0,386053.0,1164.0,1174.0,2712.0,698.0,4.0,-5.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20426,1514.0,1,4,117.5,4740900.0,16615.5,9287.0,24930.5,614.0,4.0,-22.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20429,868.0,6,4,7.5,285050.0,965.5,331.5,821.0,614.0,2.0,32.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20432,1773.0,0,3,14.5,749600.0,2410.5,1112.0,2857.0,622.0,4.0,-14.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20437,733.0,1,5,202.0,4404206.0,10587.0,0.0,24088.0,673.0,2.0,-30.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20438,651.0,0,5,35.5,1460950.0,3553.5,3955.0,3122.5,694.0,2.0,-13.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20445,641.0,1,2,53.0,2261800.0,7082.5,1298.0,4578.0,698.0,2.0,4.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20449,679.0,6,1,131.0,2605066.0,7570.0,0.0,13561.0,673.0,2.0,11.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20452,502.0,2,5,102.0,1535600.0,3416.5,1679.5,8763.5,631.0,2.0,-24.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20461,931.0,1,5,36.5,1368995.0,3546.5,261.5,4333.5,608.0,2.0,-5.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20466,1750.0,0,3,37.5,1460300.0,5417.5,14500.5,7906.0,612.0,4.0,-5.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20468,1020.0,6,4,49.0,1950600.0,5519.0,13093.5,7430.5,614.0,3.0,-19.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20471,759.0,4,3,64.0,2366400.0,7657.0,0.0,7528.0,614.0,2.0,-14.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
20477,1749.0,0,2,4.0,246960.0,843.0,5.0,807.0,623.0,4.0,-20.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20481,925.0,1,1,35.5,1122515.0,3881.0,5533.5,4751.5,612.0,2.0,-20.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20484,1199.0,3,2,30.0,1490955.0,4847.0,4623.0,4105.5,622.0,3.0,7.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20487,1235.0,3,3,32.5,2703700.0,7315.5,60756.0,5293.0,627.0,3.0,-16.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,1034.0,4,2,102.0,1821720.0,7203.0,0.0,15137.0,673.0,3.0,-7.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20491,383.0,1,5,4.0,74000.0,252.0,0.0,282.0,631.0,1.0,-9.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493,1009.0,0,5,1.0,17860.0,76.0,0.0,120.0,673.0,3.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20501,986.0,2,2,56.0,1204112.0,3537.5,0.0,8259.0,638.0,2.0,-6.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20508,226.0,1,4,26.0,777400.0,1814.0,3887.0,1065.0,608.0,1.0,-15.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20512,226.0,0,1,63.0,1371700.0,3332.0,2.0,2944.0,638.0,1.0,-4.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20522,651.0,2,2,5.0,93700.0,327.0,0.0,501.0,631.0,2.0,67.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
20527,731.0,2,3,1.0,98335.0,150.0,420.0,125.0,656.0,2.0,295.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20536,612.0,4,3,178.0,7172000.0,17592.0,3600.0,18236.0,614.0,2.0,-21.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20544,1390.0,1,4,69.0,2698800.0,9061.0,51585.0,13684.0,612.0,3.0,-16.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20545,802.0,0,3,14.0,492771.0,1489.0,345.5,1497.0,614.0,2.0,42.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20546,1055.0,4,4,111.5,4816750.0,15993.0,3474.0,16453.0,622.0,3.0,-11.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20547,534.0,4,4,27.5,951500.0,2216.0,4627.0,2366.5,612.0,2.0,-18.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20548,602.0,4,2,91.0,3148600.0,10925.0,1489.0,7452.0,612.0,2.0,105.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20551,370.0,5,1,145.0,5017000.0,15653.0,10715.0,8949.0,612.0,1.0,-9.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20557,2306.0,2,5,7.5,265580.5,1006.5,753.0,2370.5,614.0,5.0,-8.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20561,937.0,3,2,91.5,3377100.0,11420.0,18094.5,11149.0,612.0,2.0,8.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20570,1199.0,0,3,61.0,1074210.0,3795.0,0.0,8491.0,631.0,3.0,128.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20571,1846.0,1,1,6.0,286217.0,815.5,5907.5,1259.0,698.0,4.0,12.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20574,547.0,1,5,15.0,448500.0,1526.0,416.0,1117.0,698.0,2.0,43.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20585,488.0,0,5,14.0,248360.0,892.0,0.0,1198.0,631.0,1.0,56.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20589,235.0,2,4,9.0,349911.0,977.0,672.0,405.0,694.0,1.0,-30.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20591,1452.0,4,1,83.0,2871800.0,7954.0,14043.0,13865.0,612.0,3.0,-2.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20593,2182.0,3,4,4.0,225855.0,812.5,1875.0,1177.0,623.0,5.0,-20.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20598,1428.0,0,4,4.0,173600.0,629.0,726.0,706.0,614.0,3.0,24.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20620,2227.0,6,4,14.0,638953.0,2123.0,2410.0,4284.0,623.0,5.0,4.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20629,1444.0,0,4,84.0,2906400.0,11312.0,0.0,16506.0,612.0,3.0,27.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20634,1605.0,6,2,2.5,121550.0,300.5,122.5,578.0,622.0,4.0,-43.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20651,229.0,5,3,56.0,1036000.0,3526.0,0.0,2569.0,631.0,1.0,-25.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20654,1444.0,2,4,84.0,2906400.0,11312.0,0.0,16506.0,612.0,3.0,29.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20659,370.0,0,2,42.0,702240.0,2556.0,0.0,2436.5,673.0,1.0,72.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20664,1589.0,1,2,3.0,124422.5,435.0,346.0,665.5,614.0,4.0,32.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20670,584.0,5,4,30.0,1068800.0,2742.0,2077.5,2783.0,612.0,2.0,-12.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20674,1947.0,4,1,48.5,1889300.0,6700.5,11479.5,10494.5,614.0,4.0,8.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20677,907.0,4,1,26.0,1084710.0,3846.0,3854.0,3439.0,655.0,2.0,-6.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20678,1379.0,6,1,7.0,249178.0,835.0,4311.0,1107.0,694.0,3.0,10.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
